;ID;position.x;position.y;position.z;total_volume;cell_type;cycle_model;current_phase;elapsed_time_in_phase;nuclear_volume;cytoplasmic_volume;fluid_fraction;calcified_fraction;orientation.x;orientation.y;orientation.z;polarity;migration_speed;motility_vector.x;motility_vector.y;motility_vector.z;migration_bias;motility_bias_direction.x;motility_bias_direction.y;motility_bias_direction.z;persistence_time;motility_reserved;Oxygen;HIF;LDH;PDK;PDH;Diff_coeff;distance;simulation_time
5751;5750;141.861682494711;-23.8195035845107;68.0073972647928;2494;0;9999;3;5.99444444444155;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528155104008972;3.58281687663083;3.39126620786767;6.23542802375058;0.142167658063091;74190.1198465305;159.113518577065;6
5752;5751;133.828439727269;-28.6329103674414;81.490186399076;2494;0;9999;3;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528153889403421;3.58281763338225;3.39126628866474;6.23542823540766;0.142167657917233;64500.2847803967;159.281340135313;6
5753;5752;128.737371012454;-14.3933590078267;-108.92485034032;2494;0;9999;3;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528156505404074;3.58281602662308;3.39126612589896;6.23542780905585;0.142167658204827;76695.1731618616;169.248641059205;6
5754;5753;133.64815611151;-19.4260022322583;-94.8077975494809;2494;0;9999;3;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528153430716469;3.58281794356352;3.39126632970367;6.23542834293963;0.142167657837969;58097.4452325919;165.008235160908;6
5755;5754;125.592907590387;-14.352246092594;-82.021129351978;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528153430716469;3.58281794356352;3.39126632970367;6.23542834293963;0.142167657837969;58097.4452325919;150.688523335667;6
5756;5755;133.853739100778;-19.350168444137;-68.3122865834033;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528150563194429;3.58281972761081;3.39126651888734;6.23542883851938;0.142167657497699;44093.9010314719;151.518384984558;6
5757;5756;126.06433149716;-14.3354562753415;-54.8865969769864;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528148207694097;3.58282119259479;3.39126667414681;6.23542924523084;0.142167657218674;39130.1452783236;138.239862232867;6
5758;5757;134.222743086356;-19.5851070104639;-41.1930172885549;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528148207694097;3.58282119259479;3.39126667414681;6.23542924523084;0.142167657218674;39130.1452783236;141.761016685026;6
5759;5758;125.990006438195;-14.9575952581762;-27.4607913057707;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.052814669948856;3.58282212486336;3.39126677146566;6.23542950015958;0.142167657044434;36097.7356548035;129.812581968555;6
5760;5759;134.432987498697;-19.4794156868899;-13.7140042037103;2494;0;9999;4;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.052814585806808;3.58282263445952;3.39126682318399;6.23542963563894;0.142167656951963;34557.5405849011;136.527468571811;6
5761;5760;126.254359615881;-14.6047571586663;0.032067674012295;2494;0;9999;1;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528145797091276;3.58282265036705;3.39126681923821;6.23542962530402;0.14216765696067;34887.2488049273;127.096275641797;6
5762;5761;134.385303811018;-9.62245295641438;13.7425929427971;2494;0;9999;1;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528145797091276;3.5828226480629;3.39126681908027;6.23542962489079;0.142167656960761;34887.2488049273;135.428432546749;6
5763;5762;142.351991281659;-14.571605760317;27.4144961832365;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528151394466643;3.58281917295906;3.39126645275621;6.23542866527689;0.142167657619361;59924.2531258849;145.698235120636;6
5764;5763;134.396784946355;-9.50004343666092;41.1464331027276;2612.95660190163;0;9999;2;29.9722222222167;571.939796184947;2041.01680571669;0.72951674884148;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528148243023131;3.58282112723517;3.39126665981888;6.23542920769745;0.142167657246263;42058.3895639762;140.875035355071;6
5765;5764;142.212221007454;-14.5807146823162;54.6882248804936;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528152724034014;3.58281835085622;3.39126636704995;6.23542844076351;0.142167657773071;65744.1480304872;153.061147862871;6
5766;5765;133.890480619347;-9.51622009219864;68.284804074613;2494;0;9999;1;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528150580603496;3.58281968091403;3.39126650882136;6.23542881214859;0.142167657517105;47828.5947269247;150.598916705371;6
5767;5766;142.006907589157;-14.5669835351498;81.128179776673;2494;0;9999;1;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528156993322216;3.5828157052748;3.39126608945106;6.23542771357388;0.142167658271515;80740.693455681;164.194824419727;6
5768;5767;138.38733914937;-10.2275035133228;95.9603854115562;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528153410670438;3.58281792798792;3.39126632479887;6.23542833008941;0.142167657847668;58873.9296799025;168.712930841984;6
5769;5768;125.424771706189;-4.93418405367817;-95.5976900152453;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528153430716469;3.58281794356352;3.39126632970367;6.23542834293963;0.142167657837969;58097.4452325919;157.78034689427;6
5770;5769;135.43606433124;-0.177870383583092;-81.8447444630818;2532.71678882227;0;9999;2;11.9888888888831;550.086188157295;1982.63060066498;0.740099592777714;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528153430716469;3.58281789485612;3.39126632119778;6.2354283206731;0.142167657851043;58097.4452325919;158.245130590601;6
5771;5770;125.934055409745;-4.89704692768011;-68.5414697622934;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528150563194429;3.58281972761081;3.39126651888734;6.23542883851938;0.142167657497699;44093.9010314719;143.461843211817;6
5772;5771;134.095329716157;0.0742234037686859;-54.8767945681012;2494;0;9999;1;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528148398306275;3.58282107517747;3.39126666700882;6.23542922655486;0.142167657226727;39551.1596867597;144.889701300224;6
5773;5772;126.48836710642;-5.00695081316903;-41.2552823881949;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528148207694097;3.58282119259479;3.39126667414681;6.23542924523084;0.142167657218674;39130.1452783236;133.140432981959;6
5774;5773;135.068136172798;-1.77200824168873;-27.5264675206326;2494;0;9999;4;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.052814669948856;3.58282212484689;3.39126677079207;6.23542949838638;0.142167657046598;36097.7356548035;137.855895182493;6
5775;5774;124.767996119769;-6.18415716677198;-13.7865321454311;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.052814585806808;3.58282263445952;3.39126682318399;6.23542963563894;0.142167656951963;34557.5405849011;125.679613001485;6
5776;5775;134.570603697023;-0.133072814517902;0.286860407996277;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528145797091276;3.58282264949953;3.39126681794339;6.23542962191077;0.142167656963141;34887.2488049273;134.570975238529;6
5777;5776;142.551309446467;4.77928400780876;13.7306807263952;2494;0;9999;1;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528150913479186;3.58281947593832;3.3912664905373;6.2354287642758;0.142167657546197;57859.8945399449;143.290784678359;6
5778;5777;134.380704894199;-0.0715620646537922;27.4477417046517;2494;0;9999;3;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.052814666580577;3.58282209995;3.39126675502784;6.2354294571133;0.142167657077195;37651.1817380843;137.155231375534;6
5779;5778;142.331894546093;4.80990414535949;41.0421021522876;2494;0;9999;1;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.052815301796986;3.58281816636227;3.39126635284152;6.23542840357459;0.142167657793431;65901.2486789344;148.209168178107;6
5780;5779;134.155227664174;-0.284374964201351;54.8515727384317;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528148243023131;3.58282112703655;3.39126665780735;6.235429202424;0.142167657251725;42058.3895639762;144.935851364064;6
5781;5780;142.048230817222;4.85971030806546;68.2898910315334;2494;0;9999;1;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528154941543628;3.58281697537313;3.39126622769511;6.23542807574045;0.142167658018711;71421.7721513005;157.685845527365;6
5782;5781;134.018269285075;-0.079414573724918;81.6853916671109;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528153410670438;3.58281792798792;3.39126632479887;6.23542833008941;0.142167657847668;58873.9296799025;156.950329788283;6
5783;5782;125.066669340608;14.5918740198628;-108.685046033779;2494;0;9999;3;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528156708613048;3.58281590558013;3.39126611738852;6.23542778678062;0.142167658216723;75972.4849348335;166.334102933611;6
5784;5783;133.276781404137;9.69986384891594;-95.2095854268527;2494;0;9999;3;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528153631857818;3.58281782070197;3.39126632061024;6.23542831913586;0.142167657851145;58192.1586999618;164.07819165656;6
5785;5784;125.750634189708;15.3530835584516;-81.9841742300817;2494;0;9999;3;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528153631857818;3.58281782070197;3.39126632061024;6.23542831913586;0.142167657851145;58192.1586999618;150.898455916735;6
5786;5785;133.921025067688;9.44644865454049;-68.4501926968251;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528150758443306;3.58281960976235;3.39126650972053;6.23542881452062;0.142167657511698;44630.1233380125;150.696732637425;6
5787;5786;126.12202280506;14.5748984704758;-55.270873528595;2494;0;9999;3;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528148398306275;3.58282107493126;3.39126666428125;6.23542921939956;0.142167657234292;39551.1596867597;138.470436420482;6
5788;5787;133.867195717548;10.4902165884715;-41.4651451849745;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528148398306275;3.58282107493126;3.39126666428125;6.23542921939956;0.142167657234292;39551.1596867597;140.53408482843;6
5789;5788;127.080525651122;20.939416169514;-27.5078554780246;1247;0;9999;1;17.9833333333259;270;977;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528148095465927;3.58282131458251;3.39126674361977;6.2354294272901;0.142167657069052;39658.0261453592;131.698903800622;6
5790;5789;134.712683929835;14.1911797061554;-13.4786487231795;1247;0;9999;1;5.99444444444155;270;977;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528146118448394;3.58282247438013;3.39126681005704;6.23542960127406;0.142167656971673;35108.9760983323;136.127039064379;6
5791;5790;142.77713057436;14.4269913702443;0.0697974332244829;2494;0;9999;1;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528150913479186;3.58281947871648;3.39126649289472;6.23542877044435;0.142167657542224;57859.8945399449;143.504187976263;6
5792;5791;134.472701711992;18.7874444985375;13.5532162959617;2494;0;9999;3;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528146076149402;3.58282247646364;3.39126680693269;6.23542959310065;0.142167656976701;35515.3563437306;136.45352779783;6
5793;5792;142.625050205898;14.13557938444;27.2827882886601;2494;0;9999;1;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.052815164722902;3.58281901967235;3.39126644309319;6.2354286399937;0.14216765763108;60627.7733369476;145.897464294526;6
5794;5793;134.242667569736;19.0968156814684;41.6329352724303;2494;0;9999;3;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528148547733428;3.58282093787012;3.3912666462007;6.23542917205621;0.142167657264956;42509.3289901373;141.841755011735;6
5795;5794;141.66741179578;13.6466824080918;54.9230277496876;2494;0;9999;1;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.052815301796986;3.58281816636227;3.39126635284152;6.23542840357459;0.142167657793431;65901.2486789344;152.553028428987;6
5796;5795;133.876254227223;19.3434181098886;68.3410120363214;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.052815086738893;3.58281950090013;3.3912664948783;6.23542877565202;0.142167657537473;48189.9016990104;151.550365213135;6
5797;5796;141.840263401513;14.5037640380514;81.5683578146207;2494;0;9999;3;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528157230638907;3.58281555649721;3.39126607810917;6.23542768388738;0.142167658287867;80849.6045108183;164.263253619476;6
5798;5797;133.373454327629;19.5741959771192;95.2835408253081;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528153668526113;3.58281776982757;3.39126631248758;6.2354282978616;0.142167657865955;59460.6312758775;165.077498829014;6
5799;5798;125.051618823305;23.8329025511264;-95.5563571127846;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528154575411776;3.58281723430004;3.39126626193009;6.23542816543857;0.142167657953439;63747.6498929759;159.175789613266;6
5800;5799;133.757903804345;28.7035903197603;-81.5576450942285;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528154575411776;3.58281723430004;3.39126626193009;6.23542816543857;0.142167657953439;63747.6498929759;159.269339173279;6
5801;5800;125.716002626577;24.1804889622832;-68.397611218347;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528151833355002;3.58281893900855;3.3912664418095;6.23542863664196;0.142167657630586;48846.0511528117;145.1462799497;6
5802;5801;134.459637199147;28.5445971356778;-55.0492741144746;2494;0;9999;1;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528149533591005;3.58282036479671;3.39126659176201;6.23542902944919;0.142167657361677;42981.9361676347;148.06961417487;6
5803;5802;126.46069762304;25.4486519680902;-41.4622024234937;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528149533591005;3.58282036479671;3.39126659176201;6.23542902944919;0.142167657361677;42981.9361676347;135.495594615123;6
5804;5803;130.82343765133;33.4272496275149;-27.6129384080401;1247;0;9999;2;0;270;977;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528148095465927;3.58282125209787;3.39126668528997;6.23542927445243;0.142167657193239;39658.0261453592;137.820997036365;6
5805;5804;142.888731199249;24.3059858892423;-13.1906360391164;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528151987326763;3.58281882101428;3.39126642736531;6.23542859880677;0.142167657656346;62137.3089090128;145.540246436839;6
5806;5805;133.010955667706;27.5522468663783;0.280766290262738;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528147368743073;3.58282167638908;3.39126672858764;6.23542938789596;0.142167657112741;38538.3430727082;135.83489781618;6
5807;5806;142.629979206427;33.9723824457589;13.8507594561181;2494;0;9999;3;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528151975526328;3.58281882394724;3.39126642756089;6.23542859932625;0.142167657655087;61476.1449995593;147.272798829173;6
5808;5807;140.147041289479;29.8362035146128;27.614956665112;1247;0;9999;1;47.9555555555516;270;977;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528152700444023;3.58281838263829;3.3912665144247;6.23542882739509;0.142167657377179;63151.1993962442;145.924562887734;6
5809;5808;142.268627122071;34.1385542593208;41.4804875591321;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528154028532137;3.58281754175714;3.3912662920952;6.2354282444675;0.142167657898435;68909.7318423985;152.073778141594;6
5810;5809;134.06246450251;28.9693340744524;54.7254492592743;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528149778875503;3.58282017358931;3.39126657038654;6.23542897348118;0.142167657396844;46659.6819764891;147.671397033526;6
5811;5810;142.016820684762;33.5561126354292;67.912239892101;2494;0;9999;1;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528155869453099;3.58281639817437;3.39126617065068;6.23542792633081;0.142167658117492;76045.2742045135;160.956088358818;6
5812;5811;133.904919859028;28.6669840215416;81.8303634071378;2494;0;9999;3;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528154662307937;3.5828171484586;3.39126625061754;6.2354281358113;0.14216765797349;66296.9079611863;159.525959989866;6
5813;5812;125.27104366942;43.6984067066651;-82.0090623923803;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528156169084956;3.58281624232498;3.39126616044549;6.23542789961283;0.142167658132498;69821.0576483995;155.973944763874;6
5814;5813;133.832194236141;38.515612565797;-68.4782755573761;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528151833355002;3.58281893900855;3.3912664418095;6.23542863664196;0.142167657630586;48846.0511528117;155.189506245399;6
5815;5814;126.068971303074;41.8045548515886;-54.9439571163173;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528151520510752;3.58281912390323;3.39126646340259;6.2354286932261;0.142167657588823;48632.1716147755;143.735328835171;6
5816;5815;134.866043601933;38.9788736917633;-41.0259983240465;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528149533591005;3.58282036479671;3.39126659176201;6.23542902944919;0.142167657361677;42981.9361676347;146.257768510263;6
5817;5816;142.391190197095;43.7789945506663;-27.2514190723306;2494;0;9999;3;11.9888888888831;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528154337608552;3.58281736524699;3.39126627746488;6.2354282061498;0.142167657922772;69343.9598784105;151.441378926198;6
5818;5817;134.247640571422;38.9735011970749;-13.8231980926242;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528147337156829;3.58282171514604;3.39126673408399;6.23542940227889;0.14216765710446;38028.9302056799;140.472216470233;6
5819;5818;142.834407139141;48.8947900227558;0.351678334685616;1247;0;9999;1;29.9722222222167;270;977;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528153744896531;3.58281772122449;3.3912663153232;6.23542830533472;0.142167657853047;66711.298564877;150.971825291378;6
5820;5819;134.142523330779;48.5227370254097;13.8827583808347;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528149411697808;3.58282040521866;3.39126659857165;6.23542904732892;0.142167657343153;43177.1811011948;143.322725184271;6
5821;5820;142.38476832857;44.0301602769797;27.1810537098889;2494;0;9999;1;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528154406209318;3.58281731215235;3.39126627225497;6.23542819251557;0.142167657930334;69004.4004965138;151.495501407721;6
5822;5821;133.949051745443;48.4804483118726;40.8412798809312;2711.98224379962;0;9999;2;47.9555555555516;598.205528672106;2113.77671512752;0.722991187062207;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528151684917974;3.58281899282895;3.39126644971928;6.23542865740446;0.142167657610499;52557.0792026619;148.191472340132;6
5823;5822;141.049455725077;44.3299418121073;54.6096137390964;2494;0;9999;1;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528155610218581;3.58281656276134;3.39126619274012;6.23542798422137;0.142167658073507;74346.6877149088;157.614411187996;6
5824;5823;133.8451639153;48.6011200125216;68.2919462859932;2494;0;9999;1;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528153762646731;3.58281770762225;3.39126631383123;6.23542830143015;0.14216765785563;59405.3140427559;157.925256680222;6
5825;5824;125.012431298399;53.303003103035;-94.9796725815958;2494;0;9999;3;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528156169084956;3.58281624232498;3.39126616044549;6.23542789961283;0.142167658132498;69821.0576483995;165.802461750862;6
5826;5825;133.321377353474;58.0584336180711;-81.8737584748131;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528156169084956;3.58281624232498;3.39126616044549;6.23542789961283;0.142167658132498;69821.0576483995;166.879248860975;6
5827;5826;125.468345800522;52.9531384271264;-68.9573351349276;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528153629020409;3.58281782054531;3.39126632698934;6.23542833588498;0.142167657833364;54970.4343995779;152.648140296934;6
5828;5827;137.579953187846;59.3792146369086;-54.5633533353401;2494;0;9999;2;0;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528151520510752;3.58281912390323;3.39126646340259;6.2354286932261;0.142167657588823;48632.1716147755;159.471922849332;6
5829;5828;141.666736680796;53.5893633007535;-40.4044615690748;2494;0;9999;1;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528155510067739;3.58281664714935;3.39126620239057;6.2354280094867;0.142167658057783;73896.1229061827;156.760341462542;6
5830;5829;134.150115163708;58.4675017567467;-27.1997175106379;2494;0;9999;3;29.9722222222167;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528150106319487;3.5828199941263;3.39126655580382;6.23542893527855;0.142167657422131;44512.7928339838;148.84396794217;6
5831;5830;142.143825604731;53.4398465494429;-13.7168613051118;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528153675362999;3.58281777427425;3.39126632103016;6.23542832027667;0.142167657843776;66883.152735901;152.47569196708;6
5832;5831;133.467230287863;59.0971025495076;0.0347192263175399;2494;0;9999;3;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528149411697808;3.58282041027026;3.39126660099131;6.23542905366056;0.142167657339303;43177.1811011948;145.965647656855;6
5833;5832;142.070990504933;62.6844137805792;13.6786252163481;2511.62816249999;0;9999;2;5.99444444444155;544.450874999998;1967.17728749999;0.744736035344566;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528156008082832;3.58281632531805;3.39126617190028;6.23542792964683;0.142167658107737;72927.0687691466;155.886519179424;6
5834;5833;133.875699787562;58.0452048861214;27.2373189452716;2494;0;9999;3;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528150242893859;3.58281988746668;3.39126654412542;6.23542890470881;0.142167657440387;47184.5762280273;148.437934326801;6
5835;5834;141.922341969382;62.6805375977664;40.5237735747241;2532.71678882227;0;9999;2;11.9888888888831;550.086188157295;1982.63060066498;0.740099592777714;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528157674800122;3.58281528690405;3.39126606224011;6.235427642386;0.142167658304758;80108.5972983719;160.352664986756;6
5836;5835;133.266725851705;58.0161358796668;54.5338370237308;2494;0;9999;2;0;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528151684917974;3.58281899282895;3.39126644971928;6.23542865740446;0.142167657610499;52557.0792026619;155.241204653185;6
5837;5836;133.581737640659;57.4628749100527;81.553783048197;2494;0;9999;1;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528156204808437;3.58281619221167;3.39126615345105;6.23542788129856;0.142167658144617;72694.9297562023;166.724569735533;6
5838;5837;125.102154718541;72.1028087364529;-81.8069843139384;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528158170132592;3.58281500046702;3.39126603295081;6.23542756565357;0.14216765835813;77067.2573462427;165.957063198432;6
5839;5838;133.432725159117;67.1001256426597;-68.3840672998315;2677.34816058094;0;9999;2;41.9611111111071;589.132166316602;2088.21599426434;0.724786828164;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528155946706086;3.58281637994218;3.39126617738542;6.23542794400862;0.142167658099082;63408.7781266063;164.265333120282;6
5840;5839;133.612359428391;67.6021386789835;-40.7160900757567;2494;0;9999;2;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528154109090491;3.58281751707228;3.39126629769772;6.23542825917554;0.142167657882554;57042.0539890789;155.17767795998;6
5841;5840;141.930533048454;72.4284236567104;-26.8746596324681;2494;0;9999;3;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528156538730474;3.58281600479492;3.39126613813641;6.23542784119303;0.142167658169341;75816.8978226391;161.593316987972;6
5842;5841;133.847113603369;67.7885491825702;-13.6925723541011;2494;0;9999;4;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528152146488559;3.58281871953129;3.39126642528544;6.23542859341027;0.142167657651506;48129.6744189003;150.657969447033;6
5843;5842;141.862433456607;72.6613344772101;-0.364063958972741;2494;0;9999;1;53.9555555555516;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528156001887836;3.58281632805934;3.39126617233417;6.23542793078088;0.142167658107124;72358.2852316802;159.388682461477;6
5844;5843;133.759580119484;77.1811958131516;13.7635786656117;2494;0;9999;3;29.9722222222167;540;1954;0.75;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0.0528152186759041;3.58281868936634;3.39126642151532;6.23542858353758;0.142167657658128;48885.4327335589;155.041924519058;6
